	GLOBALEVENTID	SQLDATE	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	IsRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	GoldsteinScale	NumMentions	NumSources	NumArticles	AvgTone	Actor1Geo_Type	Actor1Geo_FullName	Actor1Geo_CountryCode	Actor1Geo_ADM1Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1Geo_FeatureID	Actor2Geo_Type	Actor2Geo_FullName	Actor2Geo_CountryCode	Actor2Geo_ADM1Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2Geo_FeatureID	ActionGeo_Type	ActionGeo_FullName	ActionGeo_CountryCode	ActionGeo_ADM1Code	ActionGeo_Lat	ActionGeo_Long	ActionGeo_FeatureID	DATEADDED	SOURCEURL
42639	460377333	20150824	201508	2015	2015.6411	IGOSEAASN	ASEAN	SEA	ASN				IGO			CHNGOV	CHINESE	CHN					GOV			1	46	46	4	1	7.0	6	1	6	1.620029455081	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://thebricspost.com/china-asean-fta-upgrade-on-track-commerce-minister/
42684	460377378	20150824	201508	2015	2015.6411	ISR	ISRAELI	ISR								CHN	CHINA	CHN								1	20	20	2	1	3.0	7	1	7	-0.49382716049383	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20150824	http://www.starbeacon.com/opinion/columns/letter-to-the-editor/article_627a4a63-7d0a-56e0-9ec8-375c7d92534c.html
42795	460377489	20150824	201508	2015	2015.6411	LEG	REPRESENTATIVES						LEG			CHN	BEIJING	CHN								1	36	36	3	1	4.0	30	1	30	1.23085610506154	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://thebricspost.com/china-asean-fta-upgrade-on-track-commerce-minister/
42913	460377607	20150824	201508	2015	2015.6411	MNCCHNMED	CHINA MOBILE	CHN					MNC	MED		CHN	CHINA	CHN								1	31	31	3	1	5.2	10	1	10	0.45977011494252795	4	Tietong, Anhui, China	CH	CH01	30.6667	117.219	-3819583	4	Tietong, Anhui, China	CH	CH01	30.6667	117.219	-3819583	4	Tietong, Anhui, China	CH	CH01	30.6667	117.219	-3819583	20150824	http://www.scmp.com/tech/enterprises/article/1852075/china-mobile-names-former-regulator-new-chairman-amid-4g-and
42952	460377646	20150824	201508	2015	2015.6411	MYS	KUALA LUMPUR	MYS								CHN	CHINA	CHN								1	40	40	4	1	1.0	2	1	2	1.620029455081	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://thebricspost.com/china-asean-fta-upgrade-on-track-commerce-minister/
42953	460377647	20150824	201508	2015	2015.6411	MYS	MALAYSIA	MYS								CHN	CHINA	CHN								1	40	40	4	1	1.0	2	1	2	1.620029455081	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	3.16667	101.7	-2403010	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://thebricspost.com/china-asean-fta-upgrade-on-track-commerce-minister/
42954	460377648	20150824	201508	2015	2015.6411	MYS	KUALA LUMPUR	MYS								CHN	CHINA	CHN								1	40	40	4	1	1.0	6	1	6	1.620029455081	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	3.16667	101.7	-2403010	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	3.16667	101.7	-2403010	20150824	http://thebricspost.com/china-asean-fta-upgrade-on-track-commerce-minister/
43036	460377730	20150824	201508	2015	2015.6411	PHL	PHILIPPINE	PHL								CHN	BEIJING	CHN								0	40	40	4	1	1.0	2	1	2	-2.51572327044025	1	Philippines	RP	RP	13.0	122.0	RP	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	1	Philippines	RP	RP	13.0	122.0	RP	20150824	http://www.theguardian.com/world/2015/aug/24/japan-refuses-to-take-part-in-chinas-victory-day-event-to-mark-end-of-war
43037	460377731	20150824	201508	2015	2015.6411	PHL	PHILIPPINE	PHL								CHN	BEIJING	CHN								0	40	40	4	1	1.0	2	1	2	-2.51572327044025	1	Philippines	RP	RP	13.0	122.0	RP	1	Philippines	RP	RP	13.0	122.0	RP	1	Philippines	RP	RP	13.0	122.0	RP	20150824	http://www.theguardian.com/world/2015/aug/24/japan-refuses-to-take-part-in-chinas-victory-day-event-to-mark-end-of-war
43075	460377769	20150824	201508	2015	2015.6411	RUS	RUSSIA	RUS								CHN	CHINA	CHN								0	112	112	11	3	-2.0	2	1	2	-2.7027027027027	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	1	Russia	RS	RS	60.0	100.0	RS	20150824	http://www.informationclearinghouse.info/article42704.htm
43076	460377770	20150824	201508	2015	2015.6411	RUS	RUSSIA	RUS								CHN	CHINA	CHN								0	112	112	11	3	-2.0	2	1	2	-2.7027027027027	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	38.8951	-77.0364	531871	20150824	http://www.informationclearinghouse.info/article42704.htm
43077	460377771	20150824	201508	2015	2015.6411	RUS	RUSSIA	RUS								CHN	CHINA	CHN								0	112	112	11	3	-2.0	6	1	6	-2.7027027027027	1	Russia	RS	RS	60.0	100.0	RS	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	1	Russia	RS	RS	60.0	100.0	RS	20150824	http://www.informationclearinghouse.info/article42704.htm
43111	460377805	20150824	201508	2015	2015.6411	SEP	LIBERATION ARMY						SEP			CHN	CHINESE	CHN								0	62	62	6	2	7.4	4	1	4	-2.51572327044025	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.38799999999999	-1898541	20150824	http://www.theguardian.com/world/2015/aug/24/japan-refuses-to-take-part-in-chinas-victory-day-event-to-mark-end-of-war
